IADLPDSS,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IADLPDSS','PL04','LTC')",,,,,,,,,,,,
IADLHDIS,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDIS','PL04','LTC')",,,,,,,,,,,,
IADLHDSS,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDSS','PL04','LTC')",,,,,,,,,,,,
IADLHDSI,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDSI','PL04','LTC')",,,,,,,,,,,,
IANDPDIS,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDIS','PL04','LTC')",,,,,,,,,,,,
IANDPDIN,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDIN','PL04','LTC')",,,,,,,,,,,,
IANDPDSS,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDSS','PL04','LTC')",,,,,,,,,,,,
IANDPDSN,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDSN','PL04','LTC')",,,,,,,,,,,,
IANDHDIS,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDIS','PL04','LTC')",,,,,,,,,,,,
IANDHDIN,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDIN','PL04','LTC')",,,,,,,,,,,,
IANDHDSS,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSS','PL04','LTC')",,,,,,,,,,,,
IANDHDSN,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSN','PL04','LTC')",,,,,,,,,,,,
IANDHDSI,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSI','PL04','LTC')",,,,,,,,,,,,
IANDHICN,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDHICN','PL04','LTC')",,,,,,,,,,,,
IANDHCBA,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCBA','PL04','LTC')",,,,,,,,,,,,
IANDHANN,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDHANN','PL04','LTC')",,,,,,,,,,,,
IADLHCBA,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IADLHCBA','PL04','LTC')",,,,,,,,,,,,
IANDHCAS,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCAS','PL04','LTC')",,,,,,,,,,,,
IANDHCAN,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCAN','PL04','LTC')",,,,,,,,,,,,
IADLHCAS,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IADLHCAS','PL04','LTC')",,,,,,,,,,,,
IANDCHMH,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDCHMH','PL04','LTC')",,,,,,,,,,,,
IADLCHMH,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IADLCHMH','PL04','LTC')",,,,,,,,,,,,
IANDICMR,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDICMR','PL04','LTC')",,,,,,,,,,,,
IANDICMN,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDICMN','PL04','LTC')",,,,,,,,,,,,
IADLICMR,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IADLICMR','PL04','LTC')",,,,,,,,,,,,
IANDRESC,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDRESC','PL04','LTC')",,,,,,,,,,,,
IANDRESN,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDRESN','PL04','LTC')",,,,,,,,,,,,
IADLRESC,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IADLRESC','PL04','LTC')",,,,,,,,,,,,
IANDCPMI,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IANDCPMI','PL04','LTC')",,,,,,,,,,,,
IADLCPMI,PL04,LTC,,,"INSERT INTO #pcr VALUES ('IADLCPMI','PL04','LTC')",,,,,,,,,,,,
IACANCER,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IACANCER','PL05','LTC')",,,,,,,,,,,,
IADLSSI0,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLSSI0','PL05','LTC')",,,,,,,,,,,,
IANDABD0,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDABD0','PL05','LTC')",,,,,,,,,,,,
IANDABD2,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDABD2','PL05','LTC')",,,,,,,,,,,,
IANDCCNH,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDCCNH','PL05','LTC')",,,,,,,,,,,,
IANDCCNN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDCCNN','PL05','LTC')",,,,,,,,,,,,
IADLCCNH,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLCCNH','PL05','LTC')",,,,,,,,,,,,
IANDSNF0,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDSNF0','PL05','LTC')",,,,,,,,,,,,
IANDSNFN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDSNFN','PL05','LTC')",,,,,,,,,,,,
IADLSNF0,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLSNF0','PL05','LTC')",,,,,,,,,,,,
IANDHOSP,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDHOSP','PL05','LTC')",,,,,,,,,,,,
IADLHOSP,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLHOSP','PL05','LTC')",,,,,,,,,,,,
IANDRCF0,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDRCF0','PL05','LTC')",,,,,,,,,,,,
IANDRCF2,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDRCF2','PL05','LTC')",,,,,,,,,,,,
IADLRCF0,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLRCF0','PL05','LTC')",,,,,,,,,,,,
IANDBIN0,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDBIN0','PL05','LTC')",,,,,,,,,,,,
IANDBINN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDBINN','PL05','LTC')",,,,,,,,,,,,
IANDBINS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDBINS','PL05','LTC')",,,,,,,,,,,,
IANDBISN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDBISN','PL05','LTC')",,,,,,,,,,,,
IANDBINI,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDBINI','PL05','LTC')",,,,,,,,,,,,
IANDBIIN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDBIIN','PL05','LTC')",,,,,,,,,,,,
IADLBIN0,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLBIN0','PL05','LTC')",,,,,,,,,,,,
IADLBINS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLBINS','PL05','LTC')",,,,,,,,,,,,
IADLBINI,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLBINI','PL05','LTC')",,,,,,,,,,,,
IANDELDR,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDELDR','PL05','LTC')",,,,,,,,,,,,
IANDELRN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDELRN','PL05','LTC')",,,,,,,,,,,,
IANDELDS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDELDS','PL05','LTC')",,,,,,,,,,,,
IANDELSN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDELSN','PL05','LTC')",,,,,,,,,,,,
IADLELDR,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLELDR','PL05','LTC')",,,,,,,,,,,,
IADLELDS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLELDS','PL05','LTC')",,,,,,,,,,,,
IANDIDW0,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDIDW0','PL05','LTC')",,,,,,,,,,,,
IANDIDWN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDIDWN','PL05','LTC')",,,,,,,,,,,,
IADLIDW0,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLIDW0','PL05','LTC')",,,,,,,,,,,,
IADLPDIS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLPDIS','PL05','LTC')",,,,,,,,,,,,
IADLPDSS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLPDSS','PL05','LTC')",,,,,,,,,,,,
IADLHDIS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDIS','PL05','LTC')",,,,,,,,,,,,
IADLHDSS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDSS','PL05','LTC')",,,,,,,,,,,,
IADLHDSI,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDSI','PL05','LTC')",,,,,,,,,,,,
IANDPDIS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDIS','PL05','LTC')",,,,,,,,,,,,
IANDPDIN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDIN','PL05','LTC')",,,,,,,,,,,,
IANDPDSS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDSS','PL05','LTC')",,,,,,,,,,,,
IANDPDSN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDSN','PL05','LTC')",,,,,,,,,,,,
IANDHDIS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDIS','PL05','LTC')",,,,,,,,,,,,
IANDHDIN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDIN','PL05','LTC')",,,,,,,,,,,,
IANDHDSS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSS','PL05','LTC')",,,,,,,,,,,,
IANDHDSN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSN','PL05','LTC')",,,,,,,,,,,,
IANDHDSI,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSI','PL05','LTC')",,,,,,,,,,,,
IANDHICN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDHICN','PL05','LTC')",,,,,,,,,,,,
IANDHCBA,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCBA','PL05','LTC')",,,,,,,,,,,,
IANDHANN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDHANN','PL05','LTC')",,,,,,,,,,,,
IADLHCBA,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLHCBA','PL05','LTC')",,,,,,,,,,,,
IANDHCAS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCAS','PL05','LTC')",,,,,,,,,,,,
IANDHCAN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCAN','PL05','LTC')",,,,,,,,,,,,
IADLHCAS,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLHCAS','PL05','LTC')",,,,,,,,,,,,
IANDCHMH,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDCHMH','PL05','LTC')",,,,,,,,,,,,
IADLCHMH,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLCHMH','PL05','LTC')",,,,,,,,,,,,
IANDICMR,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDICMR','PL05','LTC')",,,,,,,,,,,,
IANDICMN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDICMN','PL05','LTC')",,,,,,,,,,,,
IADLICMR,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLICMR','PL05','LTC')",,,,,,,,,,,,
IANDRESC,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDRESC','PL05','LTC')",,,,,,,,,,,,
IANDRESN,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDRESN','PL05','LTC')",,,,,,,,,,,,
IADLRESC,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLRESC','PL05','LTC')",,,,,,,,,,,,
IANDCPMI,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IANDCPMI','PL05','LTC')",,,,,,,,,,,,
IADLCPMI,PL05,LTC,,,"INSERT INTO #pcr VALUES ('IADLCPMI','PL05','LTC')",,,,,,,,,,,,
IACANCER,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IACANCER','PL06','LTC')",,,,,,,,,,,,
IADLSSI0,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLSSI0','PL06','LTC')",,,,,,,,,,,,
IANDABD0,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDABD0','PL06','LTC')",,,,,,,,,,,,
IANDABD2,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDABD2','PL06','LTC')",,,,,,,,,,,,
IANDCCNH,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDCCNH','PL06','LTC')",,,,,,,,,,,,
IANDCCNN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDCCNN','PL06','LTC')",,,,,,,,,,,,
IADLCCNH,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLCCNH','PL06','LTC')",,,,,,,,,,,,
IANDSNF0,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDSNF0','PL06','LTC')",,,,,,,,,,,,
IANDSNFN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDSNFN','PL06','LTC')",,,,,,,,,,,,
IADLSNF0,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLSNF0','PL06','LTC')",,,,,,,,,,,,
IANDHOSP,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDHOSP','PL06','LTC')",,,,,,,,,,,,
IADLHOSP,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLHOSP','PL06','LTC')",,,,,,,,,,,,
IANDRCF0,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDRCF0','PL06','LTC')",,,,,,,,,,,,
IANDRCF2,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDRCF2','PL06','LTC')",,,,,,,,,,,,
IADLRCF0,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLRCF0','PL06','LTC')",,,,,,,,,,,,
IANDBIN0,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDBIN0','PL06','LTC')",,,,,,,,,,,,
IANDBINN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDBINN','PL06','LTC')",,,,,,,,,,,,
IANDBINS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDBINS','PL06','LTC')",,,,,,,,,,,,
IANDBISN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDBISN','PL06','LTC')",,,,,,,,,,,,
IANDBINI,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDBINI','PL06','LTC')",,,,,,,,,,,,
IANDBIIN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDBIIN','PL06','LTC')",,,,,,,,,,,,
IADLBIN0,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLBIN0','PL06','LTC')",,,,,,,,,,,,
IADLBINS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLBINS','PL06','LTC')",,,,,,,,,,,,
IADLBINI,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLBINI','PL06','LTC')",,,,,,,,,,,,
IANDELDR,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDELDR','PL06','LTC')",,,,,,,,,,,,
IANDELRN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDELRN','PL06','LTC')",,,,,,,,,,,,
IANDELDS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDELDS','PL06','LTC')",,,,,,,,,,,,
IANDELSN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDELSN','PL06','LTC')",,,,,,,,,,,,
IADLELDR,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLELDR','PL06','LTC')",,,,,,,,,,,,
IADLELDS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLELDS','PL06','LTC')",,,,,,,,,,,,
IANDIDW0,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDIDW0','PL06','LTC')",,,,,,,,,,,,
IANDIDWN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDIDWN','PL06','LTC')",,,,,,,,,,,,
IADLIDW0,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLIDW0','PL06','LTC')",,,,,,,,,,,,
IADLPDIS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLPDIS','PL06','LTC')",,,,,,,,,,,,
IADLPDSS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLPDSS','PL06','LTC')",,,,,,,,,,,,
IADLHDIS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDIS','PL06','LTC')",,,,,,,,,,,,
IADLHDSS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDSS','PL06','LTC')",,,,,,,,,,,,
IADLHDSI,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDSI','PL06','LTC')",,,,,,,,,,,,
IANDPDIS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDIS','PL06','LTC')",,,,,,,,,,,,
IANDPDIN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDIN','PL06','LTC')",,,,,,,,,,,,
IANDPDSS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDSS','PL06','LTC')",,,,,,,,,,,,
IANDPDSN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDSN','PL06','LTC')",,,,,,,,,,,,
IANDHDIS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDIS','PL06','LTC')",,,,,,,,,,,,
IANDHDIN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDIN','PL06','LTC')",,,,,,,,,,,,
IANDHDSS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSS','PL06','LTC')",,,,,,,,,,,,
IANDHDSN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSN','PL06','LTC')",,,,,,,,,,,,
IANDHDSI,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSI','PL06','LTC')",,,,,,,,,,,,
IANDHICN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDHICN','PL06','LTC')",,,,,,,,,,,,
IANDHCBA,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCBA','PL06','LTC')",,,,,,,,,,,,
IANDHANN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDHANN','PL06','LTC')",,,,,,,,,,,,
IADLHCBA,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLHCBA','PL06','LTC')",,,,,,,,,,,,
IANDHCAS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCAS','PL06','LTC')",,,,,,,,,,,,
IANDHCAN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCAN','PL06','LTC')",,,,,,,,,,,,
IADLHCAS,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLHCAS','PL06','LTC')",,,,,,,,,,,,
IANDCHMH,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDCHMH','PL06','LTC')",,,,,,,,,,,,
IADLCHMH,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLCHMH','PL06','LTC')",,,,,,,,,,,,
IANDICMR,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDICMR','PL06','LTC')",,,,,,,,,,,,
IANDICMN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDICMN','PL06','LTC')",,,,,,,,,,,,
IADLICMR,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLICMR','PL06','LTC')",,,,,,,,,,,,
IANDRESC,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDRESC','PL06','LTC')",,,,,,,,,,,,
IANDRESN,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDRESN','PL06','LTC')",,,,,,,,,,,,
IADLRESC,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLRESC','PL06','LTC')",,,,,,,,,,,,
IANDCPMI,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IANDCPMI','PL06','LTC')",,,,,,,,,,,,
IADLCPMI,PL06,LTC,,,"INSERT INTO #pcr VALUES ('IADLCPMI','PL06','LTC')",,,,,,,,,,,,
IACANCER,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IACANCER','PL07','LTC')",,,,,,,,,,,,
IADLSSI0,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLSSI0','PL07','LTC')",,,,,,,,,,,,
IANDABD0,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDABD0','PL07','LTC')",,,,,,,,,,,,
IANDABD2,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDABD2','PL07','LTC')",,,,,,,,,,,,
IANDCCNH,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDCCNH','PL07','LTC')",,,,,,,,,,,,
IANDCCNN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDCCNN','PL07','LTC')",,,,,,,,,,,,
IADLCCNH,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLCCNH','PL07','LTC')",,,,,,,,,,,,
IANDSNF0,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDSNF0','PL07','LTC')",,,,,,,,,,,,
IANDSNFN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDSNFN','PL07','LTC')",,,,,,,,,,,,
IADLSNF0,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLSNF0','PL07','LTC')",,,,,,,,,,,,
IANDHOSP,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDHOSP','PL07','LTC')",,,,,,,,,,,,
IADLHOSP,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLHOSP','PL07','LTC')",,,,,,,,,,,,
IANDRCF0,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDRCF0','PL07','LTC')",,,,,,,,,,,,
IANDRCF2,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDRCF2','PL07','LTC')",,,,,,,,,,,,
IADLRCF0,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLRCF0','PL07','LTC')",,,,,,,,,,,,
IANDBIN0,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDBIN0','PL07','LTC')",,,,,,,,,,,,
IANDBINN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDBINN','PL07','LTC')",,,,,,,,,,,,
IANDBINS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDBINS','PL07','LTC')",,,,,,,,,,,,
IANDBISN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDBISN','PL07','LTC')",,,,,,,,,,,,
IANDBINI,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDBINI','PL07','LTC')",,,,,,,,,,,,
IANDBIIN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDBIIN','PL07','LTC')",,,,,,,,,,,,
IADLBIN0,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLBIN0','PL07','LTC')",,,,,,,,,,,,
IADLBINS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLBINS','PL07','LTC')",,,,,,,,,,,,
IADLBINI,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLBINI','PL07','LTC')",,,,,,,,,,,,
IANDELDR,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDELDR','PL07','LTC')",,,,,,,,,,,,
IANDELRN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDELRN','PL07','LTC')",,,,,,,,,,,,
IANDELDS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDELDS','PL07','LTC')",,,,,,,,,,,,
IANDELSN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDELSN','PL07','LTC')",,,,,,,,,,,,
IADLELDR,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLELDR','PL07','LTC')",,,,,,,,,,,,
IADLELDS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLELDS','PL07','LTC')",,,,,,,,,,,,
IANDIDW0,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDIDW0','PL07','LTC')",,,,,,,,,,,,
IANDIDWN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDIDWN','PL07','LTC')",,,,,,,,,,,,
IADLIDW0,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLIDW0','PL07','LTC')",,,,,,,,,,,,
IADLPDIS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLPDIS','PL07','LTC')",,,,,,,,,,,,
IADLPDSS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLPDSS','PL07','LTC')",,,,,,,,,,,,
IADLHDIS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDIS','PL07','LTC')",,,,,,,,,,,,
IADLHDSS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDSS','PL07','LTC')",,,,,,,,,,,,
IADLHDSI,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLHDSI','PL07','LTC')",,,,,,,,,,,,
IANDPDIS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDIS','PL07','LTC')",,,,,,,,,,,,
IANDPDIN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDIN','PL07','LTC')",,,,,,,,,,,,
IANDPDSS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDSS','PL07','LTC')",,,,,,,,,,,,
IANDPDSN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDPDSN','PL07','LTC')",,,,,,,,,,,,
IANDHDIS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDIS','PL07','LTC')",,,,,,,,,,,,
IANDHDIN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDIN','PL07','LTC')",,,,,,,,,,,,
IANDHDSS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSS','PL07','LTC')",,,,,,,,,,,,
IANDHDSN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSN','PL07','LTC')",,,,,,,,,,,,
IANDHDSI,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDHDSI','PL07','LTC')",,,,,,,,,,,,
IANDHICN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDHICN','PL07','LTC')",,,,,,,,,,,,
IANDHCBA,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCBA','PL07','LTC')",,,,,,,,,,,,
IANDHANN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDHANN','PL07','LTC')",,,,,,,,,,,,
IADLHCBA,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLHCBA','PL07','LTC')",,,,,,,,,,,,
IANDHCAS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCAS','PL07','LTC')",,,,,,,,,,,,
IANDHCAN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDHCAN','PL07','LTC')",,,,,,,,,,,,
IADLHCAS,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLHCAS','PL07','LTC')",,,,,,,,,,,,
IANDCHMH,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDCHMH','PL07','LTC')",,,,,,,,,,,,
IADLCHMH,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLCHMH','PL07','LTC')",,,,,,,,,,,,
IANDICMR,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDICMR','PL07','LTC')",,,,,,,,,,,,
IANDICMN,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IANDICMN','PL07','LTC')",,,,,,,,,,,,
IADLICMR,PL07,LTC,,,"INSERT INTO #pcr VALUES ('IADLICMR','PL07','LTC')",,,,,,,,,,,,
